,respondent_id,plan_date,HIGH_AVG,LOW_AVG,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
127,139,5/8/2013,0.4146341463414634,0.34615384615384615,340.5019226,330.5019226,319.5019226,322.5019226,335.5019226,385.5019226,426.5019226,462.50195310000004,479.50195310000004,475.50195310000004,483.50195310000004,484.50195310000004,480.50195310000004,478.50195310000004,477.50195310000004,464.50195310000004,465.50195310000004,467.50195310000004,470.50195310000004,463.50195310000004,471.50195310000004,481.50195310000004,432.5019226,384.5019226
128,139,5/9/2013,0.4146341463414634,0.11538461538461539,351.5019226,337.5019226,324.5019226,322.5019226,342.5019226,389.5019226,437.5019226,477.50195310000004,485.50195310000004,490.50195310000004,488.50195310000004,486.50195310000004,479.50195310000004,471.50195310000004,470.50195310000004,465.50195310000004,459.50195310000004,457.50195310000004,457.50195310000004,461.50195310000004,466.50195310000004,478.50195310000004,431.5019226,383.5019226
129,139,5/10/2013,0.8780487804878049,0.15384615384615385,347.5019226,333.5019226,317.5019226,326.5019226,334.5019226,374.5019226,423.5019226,459.50195310000004,471.50195310000004,471.50195310000004,475.50195310000004,483.50195310000004,481.50195310000004,491.50195310000004,481.50195310000004,484.50195310000004,487.50195310000004,480.50195310000004,465.50195310000004,448.50195310000004,465.50195310000004,457.50195310000004,425.5019226,384.5019226
130,139,5/11/2013,0.975609756097561,0.46153846153846156,349.5019226,330.5019226,307.5019226,305.5019226,305.5019226,311.5019226,318.5019226,347.5019226,383.5019226,414.5019226,425.5019226,426.5019226,432.5019226,425.5019226,428.5019226,422.5019226,439.5019226,440.50195310000004,438.5019226,430.5019226,438.5019226,447.50195310000004,421.5019226,381.5019226
131,139,5/12/2013,0.8048780487804879,0.8461538461538461,346.5019226,327.5019226,312.5019226,308.5019226,303.5019226,311.5019226,302.5019226,328.5019226,366.5019226,398.5019226,414.5019226,420.5019226,418.5019226,412.5019226,409.5019226,405.5019226,413.5019226,410.5019226,419.5019226,430.5019226,450.50195310000004,441.5019226,397.5019226,364.5019226
132,139,5/13/2013,0.34146341463414637,0.38461538461538464,326.5019226,316.5019226,303.5019226,302.5019226,322.5019226,353.5019226,406.5019226,437.5019226,453.50195310000004,471.50195310000004,477.50195310000004,479.50195310000004,487.50195310000004,482.50195310000004,478.50195310000004,476.50195310000004,474.50195310000004,479.50195310000004,471.50195310000004,468.50195310000004,477.50195310000004,483.50195310000004,436.5019226,397.5019226
133,139,5/14/2013,0.21951219512195122,0.0,361.5019226,353.5019226,341.5019226,352.5019226,367.5019226,415.5019226,465.50195310000004,497.50195310000004,497.50195310000004,487.50195310000004,490.50195310000004,487.50195310000004,483.50195310000004,471.50195310000004,462.50195310000004,462.50195310000004,457.50195310000004,462.50195310000004,461.50195310000004,456.50195310000004,470.50195310000004,473.50195310000004,429.5019226,382.5019226
134,139,5/15/2013,0.17073170731707318,-0.038461538461538464,348.5019226,337.5019226,329.5019226,333.5019226,349.5019226,395.5019226,449.50195310000004,485.50195310000004,489.50195310000004,480.50195310000004,487.50195310000004,479.50195310000004,471.50195310000004,476.50195310000004,473.50195310000004,470.50195310000004,472.50195310000004,477.50195310000004,479.50195310000004,480.50195310000004,493.50195310000004,479.50195310000004,439.50195310000004,391.5019226
135,139,5/16/2013,0.43902439024390244,0.23076923076923078,360.5019226,340.5019226,338.5019226,337.5019226,357.5019226,394.5019226,439.50195310000004,474.50195310000004,478.50195310000004,474.50195310000004,476.50195310000004,482.50195310000004,469.50195310000004,478.50195310000004,468.50195310000004,466.50195310000004,471.50195310000004,464.50195310000004,462.50195310000004,467.50195310000004,464.50195310000004,464.50195310000004,428.5019226,375.5019226
136,139,5/17/2013,0.2926829268292683,0.38461538461538464,346.5019226,326.5019226,330.5019226,316.5019226,334.5019226,371.5019226,423.5019226,455.50195310000004,469.50195310000004,468.50195310000004,476.50195310000004,470.50195310000004,468.50195310000004,466.50195310000004,456.50195310000004,451.50195310000004,455.50195310000004,453.50195310000004,446.50195310000004,439.5019226,441.50195310000004,447.50195310000004,420.5019226,387.5019226
137,139,5/18/2013,0.24390243902439024,0.3076923076923077,352.5019226,339.5019226,326.5019226,320.5019226,328.5019226,339.5019226,345.5019226,380.5019226,418.5019226,440.5019226,450.50195310000004,444.50195310000004,436.5019226,436.5019226,420.5019226,407.5019226,406.5019226,417.5019226,418.5019226,422.5019226,433.5019226,434.5019226,405.5019226,378.5019226
138,139,5/19/2013,0.07317073170731707,0.3076923076923077,348.5019226,330.5019226,320.5019226,317.5019226,319.5019226,322.5019226,329.5019226,359.5019226,395.5019226,416.5019226,430.5019226,437.5019226,431.5019226,426.5019226,419.5019226,413.5019226,418.5019226,418.5019226,424.5019226,424.5019226,440.5019226,459.50195310000004,414.5019226,370.5019226
139,139,5/20/2013,0.2926829268292683,0.07692307692307693,345.5019226,329.5019226,320.5019226,334.5019226,348.5019226,394.5019226,453.50195310000004,488.50195310000004,506.50195310000004,499.50195310000004,495.50195310000004,495.50195310000004,484.50195310000004,479.50195310000004,477.50195310000004,462.50195310000004,452.50195310000004,456.50195310000004,459.50195310000004,456.50195310000004,458.50195310000004,475.50195310000004,429.5019226,377.5019226
140,139,5/21/2013,0.14634146341463414,-0.11538461538461539,347.5019226,335.5019226,326.5019226,327.5019226,344.5019226,393.5019226,451.5019226,490.50195310000004,507.50195310000004,502.50195310000004,510.50195310000004,497.50195310000004,485.50195310000004,483.50195310000004,469.50195310000004,463.5019226,464.5019226,463.5019226,465.5019226,463.5019226,484.50195310000004,493.50195310000004,446.5019226,403.5019226
141,139,5/22/2013,-0.21951219512195122,-0.23076923076923078,369.5019226,357.5019226,347.5019226,351.5019226,372.5019226,428.5019226,486.50195310000004,525.5019531,551.5019531,541.5019531,549.5019531,547.5019531,551.5019531,535.5019531,524.5019531,506.50195310000004,513.5019531,522.5019531,521.5019531,511.50195310000004,518.5019531,524.5019531,478.50195310000004,432.5019226
142,139,5/23/2013,-0.36585365853658536,-0.2692307692307692,404.5019226,394.5019226,378.5019226,388.5019226,414.5019226,454.50195310000004,514.5019531,552.5019531,543.5019531,533.5019531,526.5019531,519.5019531,526.5019531,519.5019531,517.5019531,517.5019531,513.5019531,513.5019531,521.5019531,514.5019531,516.5019531,522.5019531,471.50195310000004,426.5019226
143,139,5/24/2013,0.024390243902439025,-0.19230769230769232,396.5019226,375.5019226,374.5019226,374.5019226,396.5019226,424.5019226,467.50195310000004,496.50195310000004,509.50195310000004,505.50195310000004,517.5019531,499.50195310000004,484.50195310000004,474.50195310000004,460.50195310000004,452.50195310000004,440.5019226,449.50195310000004,443.50195310000004,452.50195310000004,448.50195310000004,465.50195310000004,426.5019226,390.5019226
144,139,5/25/2013,0.04878048780487805,0.19230769230769232,370.5019226,353.5019226,343.5019226,335.5019226,346.5019226,353.5019226,368.5019226,396.5019226,427.5019226,441.50195310000004,445.50195310000004,437.5019226,426.5019226,417.5019226,407.5019226,403.5019226,398.5019226,401.5019226,402.5019226,397.5019226,414.5019226,426.5019226,399.5019226,375.5019226
145,139,5/26/2013,0.12195121951219512,0.2692307692307692,350.5019226,334.5019226,320.5019226,322.5019226,325.5019226,332.5019226,340.5019226,364.5019226,400.5019226,421.5019226,427.5019226,425.5019226,418.5019226,414.5019226,407.5019226,393.5019226,396.5019226,401.5019226,410.5019226,401.5019226,408.5019226,423.5019226,403.5019226,367.5019226
146,139,5/27/2013,0.04878048780487805,0.2692307692307692,347.5019226,328.5019226,319.5019226,319.5019226,330.5019226,334.5019226,350.5019226,373.5019226,401.5019226,435.5019226,451.50195310000004,462.50195310000004,465.50195310000004,459.50195310000004,454.50195310000004,443.50195310000004,446.50195310000004,457.50195310000004,462.50195310000004,451.50195310000004,452.50195310000004,455.50195310000004,423.5019226,380.5019226
147,139,5/28/2013,0.12195121951219512,0.38461538461538464,348.5019226,323.5019226,324.5019226,329.5019226,349.5019226,387.5019226,443.50195310000004,486.50195310000004,496.50195310000004,485.50195310000004,489.50195310000004,487.50195310000004,492.50195310000004,484.50195310000004,491.50195310000004,481.50195310000004,479.50195310000004,481.50195310000004,483.50195310000004,481.50195310000004,478.50195310000004,491.50195310000004,449.5019226,397.5019226
148,139,5/29/2013,0.0,0.15384615384615385,372.5019226,352.5019226,343.5019226,357.5019226,368.5019226,413.5019226,469.50195310000004,502.50195310000004,513.5019531,503.50195310000004,514.5019531,503.50195310000004,503.50195310000004,496.50195310000004,493.50195310000004,483.50195310000004,482.50195310000004,485.50195310000004,476.50195310000004,471.50195310000004,485.50195310000004,496.50195310000004,457.50195310000004,407.5019226
149,139,5/30/2013,0.0975609756097561,0.11538461538461539,378.5019226,362.5019226,356.5019226,366.5019226,384.5019226,426.5019226,484.50195310000004,517.5019531,526.5019531,520.5019531,511.50195310000004,512.5019531,508.50195310000004,497.50195310000004,480.50195310000004,480.50195310000004,482.50195310000004,478.50195310000004,478.50195310000004,483.50195310000004,479.50195310000004,491.50195310000004,456.50195310000004,414.5019226
150,139,5/31/2013,0.2682926829268293,0.11538461538461539,378.5019226,369.5019226,357.5019226,359.5019226,381.5019226,414.5019226,474.50195310000004,504.50195310000004,505.50195310000004,501.50195310000004,507.50195310000004,498.50195310000004,491.50195310000004,488.50195310000004,477.50195310000004,466.50195310000004,463.50195310000004,460.50195310000004,454.50195310000004,441.5019226,438.5019226,460.50195310000004,435.5019226,397.5019226
151,139,6/1/2013,0.6097560975609756,0.38461538461538464,365.82055660000003,347.82055660000003,341.82055660000003,336.82055660000003,337.82055660000003,342.82055660000003,355.82055660000003,384.82055660000003,412.82055660000003,434.82055660000003,436.82055660000003,434.82055660000003,435.82055660000003,422.82055660000003,420.82055660000003,416.82055660000003,417.82055660000003,422.82055660000003,418.82055660000003,418.82055660000003,410.82055660000003,430.82055660000003,412.82055660000003,376.82055660000003
152,139,6/2/2013,0.5365853658536586,0.5,347.82055660000003,330.82055660000003,315.82055660000003,311.82055660000003,313.82055660000003,308.82055660000003,314.82055660000003,339.82055660000003,382.82055660000003,410.82055660000003,422.82055660000003,427.82055660000003,421.82055660000003,420.82055660000003,411.82055660000003,410.82055660000003,411.82055660000003,425.82055660000003,420.82055660000003,427.82055660000003,428.82055660000003,449.82055660000003,415.82055660000003,374.82055660000003
153,139,6/3/2013,0.5365853658536586,0.34615384615384615,336.82055660000003,317.82055660000003,313.82055660000003,322.82055660000003,329.82055660000003,376.82055660000003,427.82055660000003,462.82055660000003,470.82055660000003,486.82055660000003,484.82055660000003,488.82055660000003,489.82055660000003,485.82055660000003,480.82055660000003,483.82055660000003,476.82055660000003,472.82055660000003,474.82055660000003,466.82055660000003,463.82055660000003,470.82055660000003,441.82055660000003,393.82055660000003
154,139,6/4/2013,0.7804878048780488,0.23076923076923078,359.82055660000003,338.82055660000003,324.82055660000003,325.82055660000003,327.82055660000003,375.82055660000003,421.82055660000003,453.82055660000003,475.82055660000003,484.82055660000003,490.82055660000003,496.82055660000003,497.82055660000003,492.82055660000003,497.82055660000003,500.82055660000003,490.82055660000003,493.82055660000003,488.82055660000003,474.82055660000003,476.82055660000003,484.82055660000003,451.82055660000003,401.82055660000003
155,139,6/5/2013,0.8292682926829268,0.5769230769230769,363.82055660000003,340.82055660000003,326.82055660000003,329.82055660000003,337.82055660000003,361.82055660000003,413.82055660000003,449.82055660000003,465.82055660000003,472.82055660000003,484.82055660000003,491.82055660000003,499.82055660000003,498.82055660000003,500.82055660000003,500.82055660000003,504.82055660000003,496.82055660000003,494.82055660000003,482.82055660000003,476.82055660000003,493.82055660000003,449.82055660000003,402.82055660000003
156,139,6/6/2013,0.8780487804878049,0.5384615384615384,367.82055660000003,341.82055660000003,331.82055660000003,328.82055660000003,338.82055660000003,365.82055660000003,416.82055660000003,451.82055660000003,474.82055660000003,483.82055660000003,495.82055660000003,501.82055660000003,506.82055660000003,509.82055660000003,506.82055660000003,513.8205566,506.82055660000003,509.82055660000003,491.82055660000003,478.82055660000003,469.82055660000003,478.82055660000003,449.82055660000003,394.82055660000003
157,139,6/7/2013,0.6341463414634146,0.6153846153846154,368.82055660000003,345.82055660000003,330.82055660000003,321.82055660000003,342.82055660000003,360.82055660000003,407.82055660000003,440.82055660000003,456.82055660000003,464.82055660000003,475.82055660000003,478.82055660000003,477.82055660000003,483.82055660000003,476.82055660000003,477.82055660000003,463.82055660000003,463.82055660000003,456.82055660000003,445.82055660000003,438.82055660000003,459.82055660000003,423.82055660000003,396.82055660000003
158,139,6/8/2013,0.43902439024390244,0.4230769230769231,353.82055660000003,338.82055660000003,322.82055660000003,317.82055660000003,315.82055660000003,318.82055660000003,330.82055660000003,352.82055660000003,391.82055660000003,409.82055660000003,431.82055660000003,424.82055660000003,425.82055660000003,415.82055660000003,414.82055660000003,406.82055660000003,409.82055660000003,412.82055660000003,408.82055660000003,396.82055660000003,401.82055660000003,421.82055660000003,408.82055660000003,375.82055660000003
159,139,6/9/2013,0.4878048780487805,0.38461538461538464,340.82055660000003,323.82055660000003,319.82055660000003,303.82055660000003,302.82055660000003,306.82055660000003,311.82055660000003,328.82055660000003,370.82055660000003,398.82055660000003,413.82055660000003,414.82055660000003,416.82055660000003,415.82055660000003,405.82055660000003,406.82055660000003,415.82055660000003,422.82055660000003,424.82055660000003,424.82055660000003,426.82055660000003,439.82055660000003,413.82055660000003,370.82055660000003
160,139,6/10/2013,0.4146341463414634,0.23076923076923078,339.82055660000003,319.82055660000003,312.82055660000003,312.82055660000003,329.82055660000003,364.82055660000003,412.82055660000003,448.82055660000003,460.82055660000003,479.82055660000003,475.82055660000003,483.82055660000003,485.82055660000003,478.82055660000003,482.82055660000003,474.82055660000003,465.82055660000003,468.82055660000003,469.82055660000003,460.82055660000003,454.82055660000003,463.82055660000003,431.82055660000003,387.82055660000003
161,139,6/11/2013,0.3902439024390244,0.23076923076923078,355.82055660000003,332.82055660000003,334.82055660000003,328.82055660000003,347.82055660000003,374.82055660000003,419.82055660000003,462.82055660000003,478.82055660000003,488.82055660000003,483.82055660000003,486.82055660000003,482.82055660000003,484.82055660000003,475.82055660000003,464.82055660000003,467.82055660000003,471.82055660000003,464.82055660000003,459.82055660000003,453.82055660000003,463.82055660000003,436.82055660000003,389.82055660000003
162,139,6/12/2013,0.24390243902439024,0.38461538461538464,357.82055660000003,347.82055660000003,336.82055660000003,338.82055660000003,348.82055660000003,389.82055660000003,434.82055660000003,471.82055660000003,486.82055660000003,493.82055660000003,491.82055660000003,486.82055660000003,487.82055660000003,487.82055660000003,482.82055660000003,475.82055660000003,470.82055660000003,471.82055660000003,465.82055660000003,465.82055660000003,458.82055660000003,469.82055660000003,436.82055660000003,396.82055660000003
163,139,6/13/2013,0.3902439024390244,0.3076923076923077,355.82055660000003,343.82055660000003,340.82055660000003,328.82055660000003,356.82055660000003,381.82055660000003,437.82055660000003,473.82055660000003,485.82055660000003,493.82055660000003,487.82055660000003,488.82055660000003,486.82055660000003,486.82055660000003,482.82055660000003,475.82055660000003,470.82055660000003,466.82055660000003,463.82055660000003,456.82055660000003,451.82055660000003,466.82055660000003,433.82055660000003,391.82055660000003
164,139,6/14/2013,0.3170731707317073,0.5,360.82055660000003,342.82055660000003,329.82055660000003,329.82055660000003,346.82055660000003,376.82055660000003,416.82055660000003,458.82055660000003,471.82055660000003,472.82055660000003,480.82055660000003,485.82055660000003,479.82055660000003,473.82055660000003,462.82055660000003,459.82055660000003,458.82055660000003,448.82055660000003,441.82055660000003,426.82055660000003,424.82055660000003,438.82055660000003,428.82055660000003,392.82055660000003
165,139,6/15/2013,0.6829268292682927,0.34615384615384615,352.82055660000003,329.82055660000003,326.82055660000003,323.82055660000003,315.82055660000003,323.82055660000003,342.82055660000003,364.82055660000003,401.82055660000003,419.82055660000003,430.82055660000003,428.82055660000003,428.82055660000003,421.82055660000003,413.82055660000003,417.82055660000003,408.82055660000003,430.82055660000003,419.82055660000003,412.82055660000003,410.82055660000003,426.82055660000003,412.82055660000003,373.82055660000003
166,139,6/16/2013,0.6585365853658537,0.5,348.82055660000003,325.82055660000003,317.82055660000003,307.82055660000003,304.82055660000003,292.82055660000003,300.82055660000003,330.82055660000003,360.82055660000003,397.82055660000003,414.82055660000003,418.82055660000003,418.82055660000003,421.82055660000003,418.82055660000003,415.82055660000003,418.82055660000003,421.82055660000003,423.82055660000003,414.82055660000003,413.82055660000003,426.82055660000003,410.82055660000003,370.82055660000003
167,139,6/17/2013,0.8048780487804879,0.7307692307692307,341.82055660000003,318.82055660000003,313.82055660000003,309.82055660000003,324.82055660000003,354.82055660000003,390.82055660000003,426.82055660000003,447.82055660000003,469.82055660000003,481.82055660000003,489.82055660000003,496.82055660000003,505.82055660000003,501.82055660000003,496.82055660000003,496.82055660000003,491.82055660000003,484.82055660000003,479.82055660000003,470.82055660000003,472.82055660000003,434.82055660000003,383.82055660000003
168,139,6/18/2013,0.6829268292682927,0.6538461538461539,358.82055660000003,334.82055660000003,328.82055660000003,326.82055660000003,336.82055660000003,360.82055660000003,399.82055660000003,428.82055660000003,455.82055660000003,467.82055660000003,475.82055660000003,487.82055660000003,493.82055660000003,489.82055660000003,490.82055660000003,481.82055660000003,481.82055660000003,479.82055660000003,472.82055660000003,454.82055660000003,454.82055660000003,457.82055660000003,431.82055660000003,387.82055660000003
169,139,6/19/2013,0.5365853658536586,0.38461538461538464,352.82055660000003,338.82055660000003,329.82055660000003,323.82055660000003,339.82055660000003,369.82055660000003,404.82055660000003,440.82055660000003,457.82055660000003,464.82055660000003,480.82055660000003,483.82055660000003,490.82055660000003,491.82055660000003,478.82055660000003,476.82055660000003,464.82055660000003,470.82055660000003,457.82055660000003,455.82055660000003,446.82055660000003,449.82055660000003,431.82055660000003,388.82055660000003
170,139,6/20/2013,0.3902439024390244,0.46153846153846156,346.82055660000003,335.82055660000003,327.82055660000003,320.82055660000003,333.82055660000003,364.82055660000003,393.82055660000003,431.82055660000003,457.82055660000003,455.82055660000003,475.82055660000003,480.82055660000003,482.82055660000003,480.82055660000003,475.82055660000003,464.82055660000003,461.82055660000003,464.82055660000003,464.82055660000003,462.82055660000003,455.82055660000003,461.82055660000003,435.82055660000003,399.82055660000003
171,139,6/21/2013,0.4634146341463415,0.5,360.82055660000003,345.82055660000003,336.82055660000003,334.82055660000003,346.82055660000003,379.82055660000003,405.82055660000003,434.82055660000003,460.82055660000003,464.82055660000003,479.82055660000003,479.82055660000003,473.82055660000003,472.82055660000003,471.82055660000003,457.82055660000003,461.82055660000003,450.82055660000003,440.82055660000003,434.82055660000003,427.82055660000003,433.82055660000003,426.82055660000003,383.82055660000003
172,139,6/22/2013,0.7804878048780488,0.38461538461538464,349.82055660000003,330.82055660000003,317.82055660000003,312.82055660000003,316.82055660000003,309.82055660000003,326.82055660000003,357.82055660000003,388.82055660000003,418.82055660000003,423.82055660000003,434.82055660000003,434.82055660000003,420.82055660000003,423.82055660000003,414.82055660000003,428.82055660000003,424.82055660000003,428.82055660000003,419.82055660000003,418.82055660000003,436.82055660000003,415.82055660000003,384.82055660000003
173,139,6/23/2013,0.6341463414634146,0.8461538461538461,357.82055660000003,329.82055660000003,322.82055660000003,314.82055660000003,308.82055660000003,302.82055660000003,307.82055660000003,321.82055660000003,364.82055660000003,388.82055660000003,405.82055660000003,414.82055660000003,420.82055660000003,420.82055660000003,414.82055660000003,419.82055660000003,420.82055660000003,430.82055660000003,428.82055660000003,423.82055660000003,436.82055660000003,443.82055660000003,410.82055660000003,372.82055660000003
174,139,6/24/2013,0.43902439024390244,0.7307692307692307,332.82055660000003,321.82055660000003,312.82055660000003,309.82055660000003,325.82055660000003,359.82055660000003,382.82055660000003,422.82055660000003,439.82055660000003,467.82055660000003,477.82055660000003,487.82055660000003,486.82055660000003,488.82055660000003,486.82055660000003,477.82055660000003,469.82055660000003,467.82055660000003,466.82055660000003,456.82055660000003,451.82055660000003,454.82055660000003,428.82055660000003,387.82055660000003
175,139,6/25/2013,0.6341463414634146,0.7307692307692307,350.82055660000003,336.82055660000003,327.82055660000003,325.82055660000003,338.82055660000003,362.82055660000003,398.82055660000003,423.82055660000003,449.82055660000003,473.82055660000003,479.82055660000003,485.82055660000003,493.82055660000003,494.82055660000003,493.82055660000003,479.82055660000003,483.82055660000003,476.82055660000003,473.82055660000003,466.82055660000003,455.82055660000003,456.82055660000003,432.82055660000003,385.82055660000003
176,139,6/26/2013,0.5609756097560976,0.7692307692307693,361.82055660000003,341.82055660000003,324.82055660000003,330.82055660000003,335.82055660000003,364.82055660000003,396.82055660000003,428.82055660000003,446.82055660000003,464.82055660000003,484.82055660000003,488.82055660000003,497.82055660000003,493.82055660000003,494.82055660000003,479.82055660000003,475.82055660000003,474.82055660000003,465.82055660000003,461.82055660000003,459.82055660000003,463.82055660000003,440.82055660000003,396.82055660000003
177,139,6/27/2013,0.4878048780487805,0.8461538461538461,360.82055660000003,341.82055660000003,326.82055660000003,326.82055660000003,338.82055660000003,364.82055660000003,395.82055660000003,428.82055660000003,465.82055660000003,475.82055660000003,485.82055660000003,494.82055660000003,503.82055660000003,504.82055660000003,501.82055660000003,485.82055660000003,489.82055660000003,482.82055660000003,482.82055660000003,470.82055660000003,461.82055660000003,470.82055660000003,437.82055660000003,402.82055660000003
178,139,6/28/2013,1.170731707317073,1.0,364.82055660000003,345.82055660000003,334.82055660000003,329.82055660000003,342.82055660000003,355.82055660000003,388.82055660000003,431.82055660000003,455.82055660000003,477.82055660000003,496.82055660000003,509.82055660000003,514.8205566,526.8205566,522.8205566,520.8205566,524.8205566,525.8205566,508.82055660000003,497.82055660000003,485.82055660000003,487.82055660000003,470.82055660000003,421.82055660000003
179,139,6/29/2013,1.2439024390243902,1.2307692307692308,381.82055660000003,364.82055660000003,342.82055660000003,332.82055660000003,332.82055660000003,329.82055660000003,332.82055660000003,362.82055660000003,405.82055660000003,438.82055660000003,449.82055660000003,466.82055660000003,468.82055660000003,470.82055660000003,466.82055660000003,476.82055660000003,482.82055660000003,484.82055660000003,481.82055660000003,472.82055660000003,469.82055660000003,474.82055660000003,460.82055660000003,419.82055660000003
180,139,6/30/2013,1.3902439024390243,1.0384615384615385,385.82055660000003,358.82055660000003,339.82055660000003,328.82055660000003,329.82055660000003,315.82055660000003,321.82055660000003,352.82055660000003,391.82055660000003,431.82055660000003,451.82055660000003,471.82055660000003,474.82055660000003,488.82055660000003,476.82055660000003,494.82055660000003,497.82055660000003,506.82055660000003,508.82055660000003,503.82055660000003,494.82055660000003,509.82055660000003,490.82055660000003,441.82055660000003
181,139,7/1/2013,1.4146341463414633,1.1923076923076923,406.66656489999997,378.66656489999997,366.66656489999997,356.66656489999997,360.66656489999997,383.66656489999997,415.66656489999997,457.66662599999995,494.66662599999995,517.666626,542.666626,559.666626,562.666626,574.666626,574.666626,575.666626,572.666626,564.666626,555.666626,543.666626,529.666626,524.666626,503.66662599999995,450.6665649
182,139,7/2/2013,1.0975609756097562,0.9230769230769231,401.66656489999997,382.66656489999997,360.66656489999997,358.66656489999997,357.66656489999997,383.66656489999997,411.66656489999997,443.6665649,472.66662599999995,486.66662599999995,496.66662599999995,515.666626,521.666626,529.666626,531.666626,532.666626,531.666626,528.666626,514.666626,503.66662599999995,493.66662599999995,505.66662599999995,475.66662599999995,434.6665649
183,139,7/3/2013,0.926829268292683,0.9230769230769231,388.66656489999997,366.66656489999997,349.66656489999997,344.66656489999997,353.66656489999997,367.66656489999997,400.66656489999997,440.6665649,473.66662599999995,488.66662599999995,499.66662599999995,516.666626,516.666626,524.666626,522.666626,523.666626,509.66662599999995,508.66662599999995,497.66662599999995,484.66662599999995,466.66662599999995,468.66662599999995,447.6665649,415.66656489999997
184,139,7/4/2013,0.6585365853658537,0.6923076923076923,365.66656489999997,351.66656489999997,327.66656489999997,320.66656489999997,321.66656489999997,317.66656489999997,323.66656489999997,339.66656489999997,369.66656489999997,398.66656489999997,422.6665649,426.6665649,436.6665649,420.6665649,411.66656489999997,406.66656489999997,393.66656489999997,393.66656489999997,376.66656489999997,368.66656489999997,370.66656489999997,375.66656489999997,364.66656489999997,358.66656489999997
185,139,7/5/2013,0.6097560975609756,0.6538461538461539,339.66656489999997,313.66656489999997,303.66656489999997,305.66656489999997,307.66656489999997,315.66656489999997,330.66656489999997,360.66656489999997,384.66656489999997,402.66656489999997,420.6665649,434.6665649,436.6665649,443.6665649,431.6665649,437.6665649,436.6665649,440.6665649,433.6665649,426.6665649,417.66656489999997,424.6665649,419.6665649,379.66656489999997
186,139,7/6/2013,0.7317073170731707,0.5769230769230769,351.66656489999997,329.66656489999997,311.66656489999997,306.66656489999997,308.66656489999997,304.66656489999997,308.66656489999997,331.66656489999997,355.66656489999997,383.66656489999997,401.66656489999997,418.66656489999997,419.6665649,425.6665649,417.66656489999997,422.6665649,417.66656489999997,428.6665649,428.6665649,428.6665649,417.66656489999997,425.6665649,418.66656489999997,385.66656489999997
187,139,7/7/2013,0.7317073170731707,0.6923076923076923,346.66656489999997,329.66656489999997,313.66656489999997,303.66656489999997,303.66656489999997,299.66656489999997,298.66656489999997,312.66656489999997,345.66656489999997,371.66656489999997,387.66656489999997,406.66656489999997,408.66656489999997,412.66656489999997,406.66656489999997,413.66656489999997,422.6665649,420.6665649,435.6665649,426.6665649,429.6665649,436.6665649,419.6665649,375.66656489999997
188,139,7/8/2013,0.8048780487804879,0.6153846153846154,334.66656489999997,316.66656489999997,308.66656489999997,307.66656489999997,321.66656489999997,346.66656489999997,375.66656489999997,410.66656489999997,430.6665649,445.6665649,461.66662599999995,471.66662599999995,483.66662599999995,494.66662599999995,493.66662599999995,494.66662599999995,495.66662599999995,484.66662599999995,491.66662599999995,476.66662599999995,477.66662599999995,482.66662599999995,457.6665649,409.66656489999997
189,139,7/9/2013,1.0731707317073171,0.8076923076923077,370.66656489999997,345.66656489999997,335.66656489999997,325.66656489999997,335.66656489999997,358.66656489999997,389.66656489999997,424.6665649,458.6665649,478.66662599999995,495.66662599999995,512.666626,522.666626,531.666626,531.666626,533.666626,536.666626,534.666626,530.666626,518.666626,501.66662599999995,505.66662599999995,472.66662599999995,430.6665649
190,139,7/10/2013,0.8292682926829268,0.6923076923076923,385.66656489999997,362.66656489999997,341.66656489999997,337.66656489999997,343.66656489999997,365.66656489999997,402.66656489999997,431.6665649,454.6665649,465.66662599999995,475.66662599999995,487.66662599999995,486.66662599999995,492.66662599999995,493.66662599999995,488.66662599999995,490.66662599999995,491.66662599999995,490.66662599999995,474.66662599999995,466.66662599999995,474.66662599999995,446.6665649,406.66656489999997
191,139,7/11/2013,0.7560975609756098,0.38461538461538464,361.66656489999997,342.66656489999997,335.66656489999997,330.66656489999997,337.66656489999997,367.66656489999997,389.66656489999997,424.6665649,442.6665649,447.6665649,462.66662599999995,467.66662599999995,469.66662599999995,476.66662599999995,468.66662599999995,473.66662599999995,465.66662599999995,461.66662599999995,462.66662599999995,455.6665649,441.6665649,460.66662599999995,439.6665649,388.66656489999997
192,139,7/12/2013,0.6829268292682927,0.5,359.66656489999997,342.66656489999997,324.66656489999997,325.66656489999997,334.66656489999997,364.66656489999997,386.66656489999997,416.66656489999997,442.6665649,456.6665649,462.66662599999995,472.66662599999995,469.66662599999995,468.66662599999995,459.66662599999995,448.6665649,445.6665649,443.6665649,437.6665649,432.6665649,420.6665649,439.6665649,424.6665649,388.66656489999997
193,139,7/13/2013,0.7317073170731707,0.2692307692307692,354.66656489999997,330.66656489999997,320.66656489999997,317.66656489999997,318.66656489999997,321.66656489999997,325.66656489999997,356.66656489999997,384.66656489999997,400.66656489999997,417.66656489999997,425.6665649,422.6665649,421.6665649,416.66656489999997,418.66656489999997,422.6665649,422.6665649,422.6665649,416.66656489999997,409.66656489999997,429.6665649,413.66656489999997,382.66656489999997
