ID,HIGH,LOW,LOAD,PREDICTION,YDELTA,msum,HOUR,DATETIME
140003,52.500000,35.500000,492.813232,471.403334,21.409899,0.043444,3,2018-04-02 03:00
440217,57.500000,48.500000,525.545837,561.521821,-35.975984,0.068455,17,2018-10-31 17:00
280505,81.500000,57.500000,330.304535,326.824370,3.480165,0.010536,5,2018-07-14 05:00
130014,47.000000,41.000000,640.022400,578.635857,61.386543,0.095913,14,2018-03-26 14:00
230122,68.500000,48.500000,422.274780,445.845067,-23.570287,0.055817,22,2018-06-05 22:00
150400,53.000000,43.000000,457.813232,437.228071,20.585161,0.044964,0,2018-04-13 00:00
380014,64.000000,48.500000,446.705231,476.791170,-30.085939,0.067351,14,2018-09-17 14:00
420017,62.000000,41.500000,484.545837,513.946445,-29.400607,0.060677,17,2018-10-15 17:00
210108,74.000000,51.000000,461.418945,477.740394,-16.321449,0.035372,8,2018-05-22 08:00
300023,87.000000,59.000000,439.304535,438.969926,0.334609,0.000762,23,2018-07-23 23:00
220516,76.500000,52.000000,429.274719,432.819715,-3.544996,0.008258,16,2018-06-02 16:00
450309,48.000000,34.000000,639.869690,688.641771,-48.772081,0.076222,9,2018-11-08 09:00
190305,62.000000,50.000000,397.418884,416.437076,-19.018191,0.047854,5,2018-05-10 05:00
310010,87.500000,60.000000,531.304504,512.446289,18.858215,0.035494,10,2018-07-30 10:00
430616,56.500000,48.000000,472.545837,496.404081,-23.858244,0.050489,16,2018-10-28 16:00
120518,47.000000,35.500000,550.022400,599.327031,-49.304631,0.089641,18,2018-03-24 18:00
370113,65.000000,55.000000,461.705261,480.999227,-19.293966,0.041788,13,2018-09-11 13:00
60608,44.000000,34.500000,639.106018,651.628587,-12.522569,0.019594,8,2018-02-11 08:00
450322,48.000000,34.000000,557.869690,586.246699,-28.377009,0.050867,22,2018-11-08 22:00
430317,56.000000,51.500000,541.545837,550.102156,-8.556319,0.015800,17,2018-10-25 17:00
410212,61.500000,47.000000,498.545898,510.835047,-12.289149,0.024650,12,2018-10-10 12:00
270402,76.500000,60.000000,334.304535,344.115842,-9.811307,0.029348,2,2018-07-06 02:00
400004,65.500000,56.500000,322.545868,324.142397,-1.596529,0.004950,4,2018-10-01 04:00
350114,79.000000,52.000000,501.678833,511.184740,-9.505907,0.018948,14,2018-08-28 14:00
250501,70.500000,55.000000,332.274780,337.793235,-5.518455,0.016608,1,2018-06-23 01:00
110109,61.000000,45.000000,542.022400,570.042342,-28.019942,0.051695,9,2018-03-13 09:00
450022,57.000000,48.000000,455.869690,476.289886,-20.420196,0.044794,22,2018-11-05 22:00
440619,59.500000,51.500000,509.869690,513.395969,-3.526279,0.006916,19,2018-11-04 19:00
210004,68.500000,51.500000,331.418884,345.826030,-14.407145,0.043471,4,2018-05-21 04:00
250406,70.500000,56.500000,383.274780,397.100491,-13.825711,0.036073,6,2018-06-22 06:00
520313,43.500000,38.000000,645.438049,682.561597,-37.123547,0.057517,13,2018-12-27 13:00
420219,66.000000,42.000000,515.545837,532.672095,-17.126258,0.033220,19,2018-10-17 19:00
200415,61.500000,51.500000,457.418945,466.012977,-8.594032,0.018788,15,2018-05-18 15:00
50007,55.000000,43.500000,627.075378,639.292549,-12.217170,0.019483,7,2018-01-29 07:00
380510,67.000000,56.000000,412.705231,432.323761,-19.618530,0.047536,10,2018-09-22 10:00
150222,54.500000,43.000000,524.813232,514.212715,10.600517,0.020199,22,2018-04-11 22:00
400202,54.500000,41.500000,364.545868,392.164379,-27.618511,0.075761,2,2018-10-03 02:00
420315,64.500000,42.500000,464.545868,495.869247,-31.323379,0.067428,15,2018-10-18 15:00
120106,54.500000,35.000000,665.022400,671.638767,-6.616367,0.009949,6,2018-03-20 06:00
440321,63.000000,55.500000,482.869690,458.517302,24.352388,0.050433,21,2018-11-01 21:00
60303,54.000000,46.000000,442.105988,434.092524,8.013463,0.018126,3,2018-02-08 03:00
470115,50.500000,34.500000,575.869690,606.218209,-30.348519,0.052700,15,2018-11-20 15:00
370311,69.000000,54.000000,447.705231,486.779366,-39.074135,0.087276,11,2018-09-13 11:00
340620,64.500000,57.000000,433.678833,431.211899,2.466934,0.005688,20,2018-08-26 20:00
390207,66.000000,48.500000,478.705261,514.238117,-35.532856,0.074227,7,2018-09-26 07:00
270608,78.000000,54.500000,362.304535,368.705221,-6.400686,0.017667,8,2018-07-08 08:00
310004,87.500000,60.000000,364.304535,348.862157,15.442378,0.042389,4,2018-07-30 04:00
140504,60.000000,47.500000,344.813263,372.847138,-28.033875,0.081302,4,2018-04-07 04:00
10615,44.500000,42.000000,617.075378,626.785665,-9.710287,0.015736,15,2018-01-07 15:00
320520,71.000000,61.000000,425.678833,422.130952,3.547881,0.008335,20,2018-08-11 20:00
220417,67.000000,47.500000,447.274719,468.176744,-20.902025,0.046732,17,2018-06-01 17:00
100114,51.000000,35.500000,543.022400,584.874367,-41.851967,0.077072,14,2018-03-06 14:00
100213,49.000000,35.500000,607.022400,616.494729,-9.472329,0.015605,13,2018-03-07 13:00
90619,49.500000,33.000000,669.022400,637.395668,31.626732,0.047273,19,2018-03-04 19:00
120203,56.000000,36.000000,465.022400,485.594035,-20.571635,0.044238,3,2018-03-21 03:00
110615,53.500000,40.000000,470.022400,507.671339,-37.648939,0.080100,15,2018-03-18 15:00
200118,70.500000,54.000000,487.418945,485.936207,1.482738,0.003042,18,2018-05-15 18:00
70407,47.500000,41.000000,680.106018,670.266671,9.839347,0.014467,7,2018-02-16 07:00
230405,62.000000,51.500000,363.274750,384.027790,-20.753040,0.057128,5,2018-06-08 05:00
240012,66.500000,48.000000,478.274719,463.201205,15.073514,0.031516,12,2018-06-11 12:00
350510,70.000000,53.500000,386.705231,423.851284,-37.146054,0.096058,10,2018-09-01 10:00
360414,74.500000,54.000000,473.705261,487.768231,-14.062969,0.029687,14,2018-09-07 14:00
370317,69.000000,54.000000,440.705231,483.367026,-42.661796,0.096803,17,2018-09-13 17:00
460117,53.000000,36.000000,664.869690,643.664751,21.204939,0.031893,17,2018-11-13 17:00
170617,59.000000,45.000000,449.813263,459.095530,-9.282267,0.020636,17,2018-04-29 17:00
150621,49.000000,42.500000,547.813232,543.023309,4.789924,0.008744,21,2018-04-15 21:00
360518,70.500000,57.000000,406.705231,428.132263,-21.427033,0.052684,18,2018-09-08 18:00
300510,84.000000,57.500000,443.304535,445.702974,-2.398439,0.005410,10,2018-07-28 10:00
240608,83.500000,55.000000,384.274719,373.342864,10.931856,0.028448,8,2018-06-17 08:00
320620,70.500000,59.000000,438.678833,433.402700,5.276133,0.012027,20,2018-08-12 20:00
40223,50.000000,41.500000,548.075378,525.879927,22.195451,0.040497,23,2018-01-24 23:00
510011,52.500000,43.500000,583.438049,617.498840,-34.060791,0.058379,11,2018-12-17 11:00
160605,57.000000,44.500000,423.813263,405.653001,18.160262,0.042850,5,2018-04-22 05:00
160609,57.000000,44.500000,519.813232,500.289399,19.523834,0.037559,9,2018-04-22 09:00
120506,47.000000,35.500000,566.022400,587.544328,-21.521928,0.038023,6,2018-03-24 06:00
430012,49.500000,42.500000,551.545898,563.340726,-11.794827,0.021385,12,2018-10-22 12:00
300219,87.000000,58.500000,586.304504,551.177932,35.126573,0.059912,19,2018-07-25 19:00
420209,66.000000,42.000000,555.545898,544.029376,11.516522,0.020730,9,2018-10-17 09:00
220311,64.000000,48.000000,478.418945,492.402378,-13.983432,0.029228,11,2018-05-31 11:00
100018,48.000000,38.000000,682.022339,682.213217,-0.190878,0.000280,18,2018-03-05 18:00
370305,69.000000,54.000000,359.705231,391.478373,-31.773143,0.088331,5,2018-09-13 05:00
220604,63.500000,52.000000,307.274750,319.608408,-12.333659,0.040139,4,2018-06-03 04:00
500402,56.000000,41.500000,450.438080,467.930562,-17.492482,0.038834,2,2018-12-14 02:00
10613,44.500000,42.000000,614.075378,634.201013,-20.125635,0.032774,13,2018-01-07 13:00
170414,64.500000,49.000000,480.813232,485.239598,-4.426366,0.009206,14,2018-04-27 14:00
350313,71.000000,59.500000,482.678833,490.576975,-7.898142,0.016363,13,2018-08-30 13:00
120206,56.000000,36.000000,661.022400,664.199155,-3.176755,0.004806,6,2018-03-21 06:00
270507,72.500000,58.000000,347.304535,349.722398,-2.417863,0.006962,7,2018-07-07 07:00
200301,65.500000,52.000000,335.418884,348.797229,-13.378345,0.039885,1,2018-05-17 01:00
410513,61.500000,48.000000,436.545868,461.572252,-25.026384,0.057328,13,2018-10-13 13:00
280013,71.000000,56.500000,480.304504,482.464329,-2.159824,0.004497,13,2018-07-09 13:00
470108,50.500000,34.500000,727.869690,708.595259,19.274431,0.026481,8,2018-11-20 08:00
290115,83.000000,59.500000,567.304504,541.941319,25.363186,0.044708,15,2018-07-17 15:00
200513,70.000000,54.000000,406.418884,429.158373,-22.739489,0.055951,13,2018-05-19 13:00
500010,49.000000,41.000000,636.438049,643.718603,-7.280554,0.011440,10,2018-12-10 10:00
380112,64.500000,45.000000,452.705231,489.094067,-36.388837,0.080381,12,2018-09-18 12:00
250610,75.000000,53.000000,400.274719,415.372456,-15.097737,0.037718,10,2018-06-24 10:00
260620,71.000000,55.500000,410.304535,424.090825,-13.786290,0.033600,20,2018-07-01 20:00
270514,72.500000,58.000000,424.304535,428.945922,-4.641388,0.010939,14,2018-07-07 14:00
60520,44.500000,35.000000,635.106018,651.088514,-15.982496,0.025165,20,2018-02-10 20:00
60004,51.500000,46.500000,468.105988,449.427260,18.678728,0.039903,4,2018-02-05 04:00
190618,79.500000,51.000000,442.418884,438.043150,4.375734,0.009890,18,2018-05-13 18:00
60506,44.500000,35.000000,584.106018,601.550441,-17.444423,0.029865,6,2018-02-10 06:00
240013,66.500000,48.000000,466.274719,460.564506,5.710213,0.012246,13,2018-06-11 13:00
120307,50.000000,39.000000,604.022400,691.123423,-87.101024,0.144202,7,2018-03-22 07:00
180023,57.500000,47.500000,413.813263,424.284029,-10.470766,0.025303,23,2018-04-30 23:00
420515,54.500000,43.500000,449.545868,492.692174,-43.146306,0.095978,15,2018-10-20 15:00
420622,52.500000,42.000000,451.545837,472.963888,-21.418050,0.047433,22,2018-10-21 22:00
80605,42.500000,35.500000,542.106018,550.707169,-8.601150,0.015866,5,2018-02-25 05:00
340022,77.500000,57.000000,448.678833,446.345400,2.333433,0.005201,22,2018-08-20 22:00
350612,73.500000,50.000000,387.705231,418.087272,-30.382042,0.078364,12,2018-09-02 12:00
460109,53.000000,36.000000,654.869690,662.321711,-7.452021,0.011379,9,2018-11-13 09:00
410316,60.500000,43.500000,464.545837,499.759674,-35.213837,0.075803,16,2018-10-11 16:00
260417,71.000000,53.000000,465.274719,463.772700,1.502019,0.003228,17,2018-06-29 17:00
270311,83.500000,57.000000,477.304504,505.048273,-27.743769,0.058126,11,2018-07-05 11:00
210103,74.000000,51.000000,331.418884,334.228903,-2.810019,0.008479,3,2018-05-22 03:00
340502,65.000000,52.000000,320.678833,311.346121,9.332712,0.029103,2,2018-08-25 02:00
340406,68.000000,55.500000,394.678833,410.726844,-16.048011,0.040661,6,2018-08-24 06:00
150600,49.000000,42.500000,428.813263,434.031199,-5.217936,0.012168,0,2018-04-15 00:00
390420,73.500000,53.500000,445.705231,467.249284,-21.544053,0.048337,20,2018-09-28 20:00
360202,77.000000,52.500000,308.705231,337.769651,-29.064421,0.094149,2,2018-09-05 02:00
290204,77.000000,58.500000,354.304535,345.739236,8.565299,0.024175,4,2018-07-18 04:00
330601,76.000000,57.000000,332.678833,334.193665,-1.514832,0.004553,1,2018-08-19 01:00
200600,66.500000,53.500000,336.418884,351.536659,-15.117775,0.044937,0,2018-05-20 00:00
150419,53.000000,43.000000,572.813232,542.641740,30.171492,0.052672,19,2018-04-13 19:00
270420,76.500000,60.000000,438.304535,458.885663,-20.581128,0.046956,20,2018-07-06 20:00
520411,47.500000,39.000000,678.438049,660.708388,17.729661,0.026133,11,2018-12-28 11:00
260506,66.500000,56.000000,330.274780,330.869872,-0.595091,0.001802,6,2018-06-30 06:00
460600,51.000000,34.000000,468.869690,512.385009,-43.515319,0.092809,0,2018-11-18 00:00
380514,67.000000,56.000000,398.705231,420.385950,-21.680719,0.054378,14,2018-09-22 14:00
260310,67.500000,52.000000,468.274719,467.973492,0.301227,0.000643,10,2018-06-28 10:00
280207,77.500000,56.500000,423.304535,429.620960,-6.316425,0.014922,7,2018-07-11 07:00
50005,55.000000,43.500000,519.075378,534.944030,-15.868652,0.030571,5,2018-01-29 05:00
410220,61.500000,47.000000,505.545898,529.812836,-24.266937,0.048001,20,2018-10-10 20:00
320621,70.500000,59.000000,432.678833,432.552159,0.126674,0.000293,21,2018-08-12 21:00
440309,63.000000,55.500000,507.869690,475.993937,31.875753,0.062764,9,2018-11-01 09:00
470212,49.000000,41.500000,612.869690,613.526412,-0.656722,0.001072,12,2018-11-21 12:00
130304,54.000000,43.000000,470.022400,469.620669,0.401731,0.000855,4,2018-03-29 04:00
170504,56.000000,47.500000,363.813263,375.521112,-11.707849,0.032181,4,2018-04-28 04:00
170412,64.500000,49.000000,487.813232,498.553345,-10.740112,0.022017,12,2018-04-27 12:00
160000,47.500000,41.000000,422.813263,424.401349,-1.588086,0.003756,0,2018-04-16 00:00
180418,63.500000,50.000000,448.418884,472.284660,-23.865776,0.053222,18,2018-05-04 18:00
200318,65.500000,52.000000,464.418945,477.881928,-13.462983,0.028989,18,2018-05-17 18:00
130114,54.500000,45.500000,594.022400,557.147243,36.875157,0.062077,14,2018-03-27 14:00
100509,55.500000,33.000000,630.022400,645.756751,-15.734351,0.024974,9,2018-03-10 09:00
110219,53.000000,42.500000,593.022400,625.227337,-32.204937,0.054306,19,2018-03-14 19:00
70113,47.500000,28.500000,614.106018,634.824845,-20.718827,0.033738,13,2018-02-13 13:00
350305,71.000000,59.500000,367.678833,379.461729,-11.782896,0.032047,5,2018-08-30 05:00
490004,44.000000,35.500000,537.438049,551.965366,-14.527317,0.027031,4,2018-12-03 04:00
210001,68.500000,51.500000,315.418884,332.082537,-16.663653,0.052830,1,2018-05-21 01:00
80405,38.500000,25.000000,769.106079,734.748752,34.357327,0.044672,5,2018-02-23 05:00
400102,61.000000,48.000000,317.545868,355.665620,-38.119752,0.120045,2,2018-10-02 02:00
310303,70.500000,57.500000,337.678833,333.920368,3.758465,0.011130,3,2018-08-02 03:00
70420,47.500000,41.000000,628.106018,646.734194,-18.628176,0.029658,20,2018-02-16 20:00
400517,58.000000,47.500000,419.545868,461.390464,-41.844596,0.099738,17,2018-10-06 17:00
310213,75.000000,58.500000,495.678833,501.594722,-5.915889,0.011935,13,2018-08-01 13:00
180316,73.000000,48.000000,473.418945,475.751478,-2.332533,0.004927,16,2018-05-03 16:00
60618,44.000000,34.500000,690.106018,686.150786,3.955232,0.005731,18,2018-02-11 18:00
340304,73.000000,56.500000,349.678833,343.185112,6.493721,0.018571,4,2018-08-23 04:00
150413,53.000000,43.000000,588.813232,547.435776,41.377456,0.070273,13,2018-04-13 13:00
410413,61.000000,43.500000,480.545837,508.254837,-27.708999,0.057662,13,2018-10-12 13:00
360521,70.500000,57.000000,400.705231,428.433058,-27.727828,0.069198,21,2018-09-08 21:00
520318,43.500000,38.000000,696.438049,740.447085,-44.009036,0.063192,18,2018-12-27 18:00
230202,74.500000,49.500000,332.274750,332.259426,0.015323,0.000046,2,2018-06-06 02:00
240322,66.000000,53.000000,422.274780,433.791279,-11.516499,0.027273,22,2018-06-14 22:00
360609,74.500000,55.500000,385.705231,396.922445,-11.217215,0.029082,9,2018-09-09 09:00
400220,54.500000,41.500000,528.545898,545.802758,-17.256860,0.032650,20,2018-10-03 20:00
480104,57.500000,49.000000,411.869751,410.063323,1.806428,0.004386,4,2018-11-27 04:00
290401,72.500000,53.500000,337.304535,335.078624,2.225911,0.006599,1,2018-07-20 01:00
350604,73.500000,50.000000,282.705200,306.468293,-23.763092,0.084056,4,2018-09-02 04:00
370002,67.000000,57.500000,288.705200,313.813782,-25.108582,0.086970,2,2018-09-10 02:00
130302,54.000000,43.000000,439.022400,437.127675,1.894725,0.004316,2,2018-03-29 02:00
310314,70.500000,57.500000,477.678833,479.890819,-2.211986,0.004631,14,2018-08-02 14:00
460508,51.500000,40.500000,568.869690,575.753405,-6.883715,0.012101,8,2018-11-17 08:00
10409,49.500000,43.500000,653.075378,624.631924,28.443454,0.043553,9,2018-01-05 09:00
510305,59.000000,42.000000,510.438049,552.293788,-41.855739,0.082000,5,2018-12-20 05:00
480607,45.500000,38.500000,532.438049,577.504627,-45.066578,0.084642,7,2018-12-02 07:00
320115,85.000000,58.000000,578.678833,560.223356,18.455477,0.031892,15,2018-08-07 15:00
270020,69.500000,53.000000,440.304535,454.679266,-14.374731,0.032647,20,2018-07-02 20:00
510406,43.000000,35.000000,669.438049,685.962816,-16.524767,0.024685,6,2018-12-21 06:00
370310,69.000000,54.000000,445.705231,485.450788,-39.745557,0.089175,10,2018-09-13 10:00
340117,85.500000,60.000000,575.678833,565.532022,10.146811,0.017626,17,2018-08-21 17:00
510117,53.000000,45.000000,678.438049,665.836260,12.601789,0.018575,17,2018-12-18 17:00
220605,63.500000,52.000000,297.274750,326.060376,-28.785626,0.096832,5,2018-06-03 05:00
40319,45.500000,36.500000,733.075378,727.346310,5.729068,0.007815,19,2018-01-25 19:00
