ID,HIGH,LOW,LOAD,PREDICTION,YDELTA,msum,HOUR,DATETIME
290613,94.000000,62.500000,520.870911,531.598063,-10.727153,0.020595,13,2015-07-19 13:00
220409,78.500000,54.500000,480.213318,462.014806,18.198512,0.037897,9,2015-05-29 09:00
380309,66.000000,54.500000,477.532776,473.235515,4.297261,0.008999,9,2015-09-17 09:00
230611,85.500000,58.000000,441.798554,443.097972,-1.299418,0.002941,11,2015-06-07 11:00
470018,48.000000,36.000000,702.461182,697.405291,5.055891,0.007197,18,2015-11-16 18:00
150509,52.000000,42.000000,533.389221,561.479366,-28.090145,0.052664,9,2015-04-11 09:00
250310,75.000000,57.000000,474.798523,472.656464,2.142058,0.004512,10,2015-06-18 10:00
280304,81.500000,59.000000,365.870911,338.779606,27.091304,0.074046,4,2015-07-09 04:00
260210,76.500000,60.000000,501.798523,497.949481,3.849042,0.007670,10,2015-06-24 10:00
340603,77.500000,52.500000,319.247101,303.830331,15.416770,0.048291,3,2015-08-23 03:00
480013,45.000000,32.500000,658.461182,646.673215,11.787966,0.017902,13,2015-11-23 13:00
100417,57.500000,36.500000,511.336670,537.390557,-26.053887,0.050953,17,2015-03-06 17:00
190309,66.500000,43.500000,518.213318,498.864063,19.349255,0.037338,9,2015-05-07 09:00
420406,66.000000,46.000000,494.504089,491.850298,2.653792,0.005367,6,2015-10-16 06:00
40108,47.500000,36.000000,713.696289,716.247276,-2.550987,0.003574,8,2015-01-20 08:00
500421,48.000000,40.500000,616.583008,620.557424,-3.974416,0.006446,21,2015-12-11 21:00
360418,63.500000,51.000000,434.532776,423.863693,10.669083,0.024553,18,2015-09-04 18:00
310214,85.500000,58.000000,553.870911,561.058166,-7.187256,0.012976,14,2015-07-29 14:00
350018,77.000000,54.500000,501.247131,505.871773,-4.624641,0.009226,18,2015-08-24 18:00
330208,83.500000,61.000000,482.247131,468.825483,13.421649,0.027831,8,2015-08-12 08:00
480203,44.000000,34.500000,550.461182,541.624399,8.836783,0.016053,3,2015-11-25 03:00
500009,53.000000,46.000000,621.583008,589.284067,32.298941,0.051962,9,2015-12-07 09:00
190219,61.000000,43.500000,483.213318,486.267253,-3.053935,0.006320,19,2015-05-06 19:00
270212,83.500000,60.500000,552.870911,517.538322,35.332589,0.063907,12,2015-07-01 12:00
250418,75.000000,56.500000,467.798523,472.127894,-4.329371,0.009255,18,2015-06-19 18:00
90020,54.000000,32.000000,624.451294,644.913664,-20.462370,0.032769,20,2015-02-23 20:00
340403,72.500000,57.000000,346.247101,333.006542,13.240559,0.038240,3,2015-08-21 03:00
280322,81.500000,59.000000,473.870911,446.523492,27.347418,0.057711,22,2015-07-09 22:00
470208,48.000000,41.000000,657.461182,651.996538,5.464643,0.008312,8,2015-11-18 08:00
430007,63.500000,56.000000,483.504089,466.789264,16.714826,0.034570,7,2015-10-19 07:00
300319,78.000000,57.500000,490.870911,497.849225,-6.978315,0.014216,19,2015-07-23 19:00
180505,64.500000,47.500000,363.213226,374.603645,-11.390419,0.031360,5,2015-05-02 05:00
100117,50.000000,33.000000,573.336670,625.201234,-51.864565,0.090461,17,2015-03-03 17:00
60322,56.500000,46.500000,496.451294,517.680947,-21.229653,0.042763,22,2015-02-05 22:00
220219,75.500000,53.000000,479.213318,482.971043,-3.757725,0.007841,19,2015-05-27 19:00
190504,76.500000,47.000000,336.213226,351.681024,-15.467798,0.046006,4,2015-05-09 04:00
150001,57.500000,44.000000,386.389221,390.007931,-3.618709,0.009365,1,2015-04-06 01:00
50121,54.000000,48.000000,561.696289,561.262636,0.433653,0.000772,21,2015-01-27 21:00
510321,43.000000,37.500000,673.583008,645.417760,28.165247,0.041814,21,2015-12-17 21:00
460308,51.000000,40.500000,635.461182,642.706514,-7.245332,0.011402,8,2015-11-12 08:00
290423,78.500000,56.000000,415.870911,407.996664,7.874247,0.018934,23,2015-07-17 23:00
230304,71.000000,52.000000,340.798554,349.828212,-9.029659,0.026496,4,2015-06-04 04:00
400215,64.500000,50.500000,471.532776,477.715480,-6.182704,0.013112,15,2015-09-30 15:00
530014,42.500000,37.000000,693.583008,0.000000,693.583008,1.000000,14,2015-12-28 14:00
330314,83.000000,62.000000,562.247131,545.826217,16.420914,0.029206,14,2015-08-13 14:00
290219,79.500000,58.000000,502.870911,511.626368,-8.755458,0.017411,19,2015-07-15 19:00
160312,62.500000,40.000000,508.389221,518.989674,-10.600452,0.020851,12,2015-04-16 12:00
490009,39.000000,28.500000,779.137268,791.480944,-12.343676,0.015843,9,2015-11-30 09:00
200211,56.000000,50.500000,513.213318,491.648614,21.564704,0.042019,11,2015-05-13 11:00
140514,57.000000,38.000000,468.389221,481.134618,-12.745397,0.027211,14,2015-04-04 14:00
110110,55.500000,43.000000,604.336670,603.273794,1.062876,0.001759,10,2015-03-10 10:00
370512,78.500000,56.000000,453.532837,435.113033,18.419804,0.040614,12,2015-09-12 12:00
400302,67.000000,50.000000,347.504028,341.960544,5.543484,0.015952,2,2015-10-01 02:00
520609,40.000000,35.500000,674.583008,765.555036,-90.972028,0.134857,9,2015-12-27 09:00
320023,83.000000,62.000000,430.247101,419.459635,10.787466,0.025073,23,2015-08-03 23:00
450309,56.500000,45.000000,566.461182,578.533051,-12.071869,0.021311,9,2015-11-05 09:00
90319,52.000000,46.000000,614.451294,661.502669,-47.051376,0.076575,19,2015-02-26 19:00
180507,64.500000,47.500000,406.213226,420.757547,-14.544321,0.035805,7,2015-05-02 07:00
310003,73.000000,54.000000,313.870911,311.593131,2.277780,0.007257,3,2015-07-27 03:00
280310,81.500000,59.000000,504.870911,477.685668,27.185243,0.053846,10,2015-07-09 10:00
360016,68.000000,60.000000,473.247131,0.000000,473.247131,1.000000,16,2015-08-31 16:00
120122,56.000000,41.000000,501.336670,526.593459,-25.256789,0.050379,22,2015-03-17 22:00
300314,78.000000,57.500000,505.870911,514.298126,-8.427216,0.016659,14,2015-07-23 14:00
180418,64.000000,47.500000,442.213226,468.405170,-26.191944,0.059229,18,2015-05-01 18:00
380405,69.500000,53.000000,384.532776,383.239187,1.293589,0.003364,5,2015-09-18 05:00
400117,70.000000,46.500000,473.532776,446.096689,27.436086,0.057939,17,2015-09-29 17:00
510612,46.500000,40.000000,625.583008,598.899412,26.683595,0.042654,12,2015-12-20 12:00
530103,43.000000,37.000000,533.583008,0.000000,533.583008,1.000000,3,2015-12-29 03:00
390022,65.000000,51.000000,406.532776,422.120624,-15.587848,0.038343,22,2015-09-21 22:00
170422,53.500000,43.500000,493.389221,473.279364,20.109857,0.040759,22,2015-04-24 22:00
320323,75.000000,58.500000,405.247101,406.423167,-1.176066,0.002902,23,2015-08-06 23:00
510108,43.000000,33.000000,760.583069,747.128639,13.454430,0.017690,8,2015-12-15 08:00
150310,62.500000,42.500000,546.389221,548.551882,-2.162661,0.003958,10,2015-04-09 10:00
390015,65.000000,51.000000,458.532776,472.625333,-14.092557,0.030734,15,2015-09-21 15:00
420410,66.000000,46.000000,502.504089,516.096998,-13.592908,0.027050,10,2015-10-16 10:00
340416,72.500000,57.000000,479.247131,471.743727,7.503404,0.015657,16,2015-08-21 16:00
520118,46.000000,38.000000,728.583069,758.351982,-29.768913,0.040859,18,2015-12-22 18:00
260520,87.000000,61.000000,488.798523,477.796191,11.002332,0.022509,20,2015-06-27 20:00
300111,73.500000,57.000000,478.870911,469.086289,9.784622,0.020433,11,2015-07-21 11:00
130017,52.000000,40.000000,584.336670,573.118591,11.218079,0.019198,17,2015-03-23 17:00
50508,43.500000,38.500000,621.696289,622.193232,-0.496943,0.000799,8,2015-01-31 08:00
300322,78.000000,57.500000,455.870911,451.541087,4.329824,0.009498,22,2015-07-23 22:00
