respondent_id,plan_date,HIGH_AVG,LOW_AVG,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
139,5/12/2014,75,49,352.6079102,337.6079102,332.6079102,340.6079102,369.6079102,415.6079102,470.6079102,507.6079102,504.6079102,494.6079102,494.6079102,503.6079102,499.6079102,497.6079102,491.6079102,486.6079102,482.6079102,491.6079102,486.6079102,477.6079102,493.6079102,497.6079102,443.6079102,400.6079102
139,5/13/2014,77,54,362.6079102,346.6079102,339.6079102,337.6079102,351.6079102,396.6079102,437.6079102,478.6079102,493.6079102,488.6079102,498.6079102,501.6079102,498.6079102,506.6079102,512.6079102,501.6079102,500.6079102,501.6079102,497.6079102,494.6079102,494.6079102,499.6079102,448.6079102,402.6079102
139,5/14/2014,79.5,54,371.6079102,340.6079102,340.6079102,331.6079102,355.6079102,383.6079102,428.6079102,472.6079102,485.6079102,495.6079102,504.6079102,509.6079102,514.6079102,521.6079102,526.6079102,521.6079102,524.6079102,521.6079102,507.6079102,500.6079102,504.6079102,510.6079102,464.6079102,399.6079102
139,5/15/2014,78.5,55.5,374.6079102,357.6079102,338.6079102,334.6079102,352.6079102,381.6079102,423.6079102,472.6079102,483.6079102,495.6079102,510.6079102,513.6079102,517.6079102,523.6079102,523.6079102,527.6079102,512.6079102,512.6079102,504.6079102,492.6079102,488.6079102,493.6079102,452.6079102,400.6079102
139,5/16/2014,73.5,52,359.6079102,345.6079102,331.6079102,331.6079102,343.6079102,381.6079102,419.6079102,466.6079102,475.6079102,486.6079102,491.6079102,484.6079102,485.6079102,482.6079102,477.6079102,476.6079102,477.6079102,465.6079102,454.6079102,438.6079102,443.6079102,452.6079102,420.6079102,389.6079102
139,5/17/2014,68.5,54,381.6079102,336.6079102,325.6079102,321.6079102,318.6079102,338.6079102,333.6079102,370.6079102,407.6079102,423.6079102,438.6079102,439.6079102,431.6079102,423.6079102,415.6079102,419.6079102,412.6079102,421.6079102,416.6079102,413.6079102,414.6079102,428.6079102,405.6079102,382.6079102
139,5/18/2014,67.5,51,341.6079102,326.6079102,316.6079102,313.6079102,313.6079102,312.6079102,326.6079102,348.6079102,383.6079102,413.6079102,417.6079102,427.6079102,426.6079102,415.6079102,428.6079102,429.6079102,424.6079102,432.6079102,443.6079102,445.6079102,449.6079102,450.6079102,420.6079102,372.6079102
139,5/19/2014,67.5,49.5,342.6079102,334.6079102,328.6079102,331.6079102,351.6079102,387.6079102,446.6079102,476.6079102,478.6079102,485.6079102,487.6079102,484.6079102,484.6079102,478.6079102,476.6079102,471.6079102,472.6079102,472.6079102,479.6079102,471.6079102,471.6079102,484.6079102,439.6079102,398.6079102
139,5/20/2014,70,49,358.6079102,344.6079102,328.6079102,340.6079102,355.6079102,386.6079102,442.6079102,474.6079102,482.6079102,488.6079102,481.6079102,488.6079102,493.6079102,487.6079102,488.6079102,485.6079102,476.6079102,486.6079102,481.6079102,473.6079102,478.6079102,477.6079102,445.6079102,390.6079102
139,5/21/2014,69,50.5,359.6079102,337.6079102,340.6079102,332.6079102,345.6079102,386.6079102,438.6079102,473.6079102,486.6079102,489.6079102,494.6079102,489.6079102,488.6079102,493.6079102,482.6079102,477.6079102,472.6079102,482.6079102,477.6079102,471.6079102,471.6079102,481.6079102,445.6079102,397.6079102
139,5/22/2014,74,52.5,364.6079102,344.6079102,338.6079102,335.6079102,354.6079102,385.6079102,429.6079102,465.6079102,477.6079102,481.6079102,495.6079102,497.6079102,502.6079102,506.6079102,496.6079102,499.6079102,484.6079102,474.6079102,479.6079102,470.6079102,471.6079102,478.6079102,436.6079102,395.6079102
139,5/23/2014,70,55,362.6079102,351.6079102,328.6079102,336.6079102,346.6079102,364.6079102,400.6079102,428.6079102,457.6079102,471.6079102,474.6079102,485.6079102,481.6079102,478.6079102,479.6079102,463.6079102,463.6079102,459.6079102,448.6079102,441.6079102,433.6079102,451.6079102,421.6079102,387.6079102
139,5/24/2014,67.5,53,352.6079102,337.6079102,323.6079102,321.6079102,323.6079102,328.6079102,332.6079102,360.6079102,391.6079102,411.6079102,419.6079102,433.6079102,421.6079102,407.6079102,411.6079102,398.6079102,396.6079102,398.6079102,397.6079102,398.6079102,398.6079102,416.6079102,396.6079102,371.6079102
139,5/25/2014,64.5,51,342.6079102,323.6079102,311.6079102,307.6079102,314.6079102,315.6079102,316.6079102,337.6079102,370.6079102,398.6079102,406.6079102,410.6079102,405.6079102,409.6079102,394.6079102,392.6079102,406.6079102,408.6079102,415.6079102,415.6079102,426.6079102,422.6079102,394.6079102,371.6079102
139,5/26/2014,66.5,51,339.6079102,326.6079102,317.6079102,318.6079102,322.6079102,327.6079102,345.6079102,349.6079102,387.6079102,419.6079102,437.6079102,443.6079102,439.6079102,430.6079102,430.6079102,424.6079102,424.6079102,428.6079102,428.6079102,426.6079102,438.6079102,452.6079102,421.6079102,371.6079102
139,5/27/2014,66.5,50,341.6079102,328.6079102,321.6079102,328.6079102,347.6079102,389.6079102,440.6079102,454.6079102,491.6079102,488.6079102,488.6079102,490.6079102,488.6079102,489.6079102,485.6079102,480.6079102,470.6079102,471.6079102,471.6079102,460.6079102,460.6079102,478.6079102,440.6079102,390.6079102
139,5/28/2014,65.5,49,371.6079102,337.6079102,336.6079102,343.6079102,353.6079102,395.6079102,441.6079102,483.6079102,494.6079102,494.6079102,500.6079102,494.6079102,493.6079102,485.6079102,486.6079102,478.6079102,475.6079102,476.6079102,478.6079102,470.6079102,461.6079102,477.6079102,446.6079102,395.6079102
139,5/29/2014,65.5,51.5,371.6079102,352.6079102,343.6079102,348.6079102,356.6079102,403.6079102,456.6079102,495.6079102,507.6079102,496.6079102,497.6079102,495.6079102,484.6079102,488.6079102,477.6079102,473.6079102,469.6079102,462.6079102,453.6079102,460.6079102,461.6079102,480.6079102,438.6079102,404.6079102
139,5/30/2014,67,49.5,362.6079102,355.6079102,344.6079102,347.6079102,363.6079102,398.6079102,456.6079102,487.6079102,495.6079102,489.6079102,485.6079102,483.6079102,484.6079102,476.6079102,472.6079102,465.6079102,457.6079102,457.6079102,445.6079102,434.6079102,439.6079102,441.6079102,432.6079102,393.6079102
139,5/31/2014,69.5,49,358.6079102,343.6079102,327.6079102,323.6079102,336.6079102,341.6079102,354.6079102,380.6079102,408.6079102,435.6079102,438.6079102,435.6079102,428.6079102,428.6079102,418.6079102,426.6079102,418.6079102,424.6079102,422.6079102,420.6079102,414.6079102,427.6079102,408.6079102,378.6079102
139,6/1/2014,72.5,50.5,351.7929382,326.7929382,313.7929382,315.7929382,311.7929382,311.7929382,319.7929382,339.7929382,378.7929382,403.7929382,421.7929382,418.7929382,418.7929382,412.7929382,409.7929382,410.7929382,407.7929382,427.7929382,435.7929382,437.7929382,435.7929382,456.7929077,421.7929382,375.7929382
139,6/2/2014,72.5,51.5,343.7929382,320.7929382,320.7929382,317.7929382,331.7929382,367.7929382,415.7929382,452.7929077,467.7929688,475.7929688,479.7929688,477.7929688,485.7929688,482.7929688,476.7929688,481.7929688,482.7929688,485.7929688,478.7929688,468.7929688,462.7929688,476.7929688,435.7929382,395.7929382
139,6/3/2014,70.5,51.5,353.7929382,342.7929382,331.7929382,330.7929382,347.7929382,372.7929382,431.7929382,457.7929688,474.7929688,479.7929688,482.7929688,475.7929688,477.7929688,472.7929688,469.7929688,466.7929688,457.7929688,461.7929688,470.7929688,464.7929688,460.7929688,468.7929688,432.7929382,392.7929382
139,6/4/2014,71.5,49.5,360.7929382,345.7929382,331.7929382,338.7929382,349.7929382,385.7929382,443.7929382,467.7929688,482.7929688,479.7929688,479.7929688,479.7929688,481.7929688,480.7929688,476.7929688,471.7929688,472.7929688,467.7929688,466.7929688,465.7929688,468.7929688,473.7929688,442.7929382,398.7929382
139,6/5/2014,70,49,359.7929382,343.7929382,334.7929382,333.7929382,352.7929382,381.7929382,432.7929382,476.7929688,481.7929688,481.7929688,485.7929688,483.7929688,483.7929688,482.7929688,483.7929688,477.7929688,473.7929688,470.7929688,469.7929688,463.7929077,457.7929382,468.7929688,444.7929382,395.7929382
139,6/6/2014,75,49,358.7929382,339.7929382,332.7929382,337.7929382,344.7929382,372.7929382,426.7929382,459.7929077,470.7929688,472.7929688,476.7929688,475.7929688,480.7929688,482.7929688,476.7929688,476.7929688,479.7929688,466.7929688,463.7929688,448.7929382,438.7929382,452.7929077,423.7929382,392.7929382
139,6/7/2014,74,52.5,353.7929382,330.7929382,322.7929382,316.7929382,316.7929382,319.7929382,336.7929382,355.7929382,390.7929382,413.7929382,428.7929382,428.7929382,428.7929382,427.7929382,417.7929382,424.7929382,420.7929382,422.7929382,420.7929382,411.7929382,413.7929382,428.7929382,408.7929382,376.7929382
139,6/8/2014,73,54.5,346.7929382,327.7929382,313.7929382,308.7929382,304.7929382,303.7929382,316.7929382,333.7929382,370.7929382,394.7929382,407.7929382,420.7929382,421.7929382,415.7929382,419.7929382,418.7929382,422.7929382,441.7929382,438.7929382,443.7929382,441.7929382,451.7929077,425.7929382,372.7929382
139,6/9/2014,72.5,54.5,343.7929382,325.7929382,317.7929382,313.7929382,327.7929382,367.7929382,412.7929382,451.7929077,465.7929688,470.7929688,480.7929688,493.7929688,493.7929688,497.7929688,490.7929688,482.7929688,483.7929688,477.7929688,479.7929688,462.7929688,464.7929688,467.7929688,430.7929382,392.7929382
139,6/10/2014,68,51,358.7929382,334.7929382,333.7929382,331.7929382,335.7929382,369.7929382,416.7929382,456.7929077,476.7929688,472.7929688,474.7929688,482.7929688,482.7929688,479.7929688,472.7929688,470.7929688,467.7929688,466.7929688,465.7929688,460.7929688,463.7929688,472.7929688,433.7929382,389.7929382
139,6/11/2014,72.5,51.5,358.7929382,339.7929382,330.7929382,333.7929382,342.7929382,367.7929382,418.7929382,456.7929077,470.7929688,478.7929688,486.7929688,484.7929688,494.7929688,485.7929688,493.7929688,486.7929688,485.7929688,484.7929688,475.7929688,473.7929688,465.7929688,475.7929688,435.7929382,395.7929382
139,6/12/2014,71.5,54,359.7929382,338.7929382,332.7929382,326.7929382,345.7929382,361.7929382,413.7929382,449.7929382,454.7929077,477.7929688,474.7929688,483.7929688,484.7929688,477.7929688,481.7929688,474.7929688,471.7929688,467.7929688,461.7929688,463.7929688,451.7929077,460.7929688,433.7929382,387.7929382
139,6/13/2014,67,52,357.7929382,342.7929382,339.7929382,335.7929382,346.7929382,385.7929382,425.7929382,466.7929688,489.7929688,491.7929688,488.7929688,500.7929688,493.7929688,487.7929688,481.7929688,469.7929688,463.7929688,454.7929077,446.7929382,443.7929382,446.7929382,451.7929077,438.7929382,397.7929382
139,6/14/2014,65,53.5,372.7929382,343.7929382,335.7929382,338.7929382,329.7929382,337.7929382,354.7929382,381.7929382,408.7929382,436.7929382,445.7929382,443.7929382,432.7929382,423.7929382,417.7929382,404.7929382,406.7929382,409.7929382,416.7929382,403.7929382,411.7929382,421.7929382,402.7929382,376.7929382
139,6/15/2014,64,52.5,345.7929382,325.7929382,318.7929382,313.7929382,314.7929382,317.7929382,331.7929382,344.7929382,382.7929382,410.7929382,421.7929382,419.7929382,413.7929382,414.7929382,405.7929382,398.7929382,401.7929382,408.7929382,411.7929382,407.7929382,415.7929382,435.7929382,405.7929382,372.7929382
139,6/16/2014,64,49.5,343.7929382,330.7929382,326.7929382,322.7929382,349.7929382,374.7929382,425.7929382,459.7929688,479.7929688,492.7929688,486.7929688,494.7929688,499.7929688,487.7929688,483.7929688,470.7929688,463.7929688,459.7929688,462.7929688,454.7929077,449.7929077,453.7929077,437.7929382,396.7929382
139,6/17/2014,65,51.5,362.7929382,345.7929382,335.7929382,332.7929382,349.7929382,386.7929382,418.7929382,459.7929077,473.7929688,485.7929688,489.7929688,490.7929688,489.7929688,484.7929688,480.7929688,472.7929688,464.7929688,459.7929688,459.7929688,455.7929077,444.7929382,457.7929688,429.7929382,391.7929382
139,6/18/2014,67,52.5,359.7929382,341.7929382,337.7929382,330.7929382,354.7929382,377.7929382,423.7929382,459.7929688,471.7929688,479.7929688,488.7929688,489.7929688,492.7929688,482.7929688,480.7929688,471.7929688,463.7929688,465.7929688,456.7929688,454.7929077,447.7929382,460.7929688,438.7929382,387.7929382
139,6/19/2014,77,54,361.7929382,338.7929382,330.7929382,327.7929382,344.7929382,374.7929382,402.7929382,437.7929382,453.7929382,469.7929382,477.7929077,485.7929688,492.7929688,489.7929688,488.7929688,490.7929688,487.7929688,487.7929688,470.7929382,462.7929382,468.7929382,464.7929382,430.7929382,396.7929382
139,6/20/2014,72.5,51,354.7929382,336.7929382,332.7929382,324.7929382,333.7929382,355.7929382,388.7929382,421.7929382,450.7929382,466.7929688,472.7929688,471.7929688,469.7929688,470.7929688,461.7929688,451.7929382,451.7929382,450.7929382,439.7929382,435.7929382,423.7929382,437.7929382,418.7929382,390.7929382
139,6/21/2014,70.5,49,355.7929382,332.7929382,325.7929382,319.7929382,324.7929382,318.7929382,343.7929382,362.7929382,392.7929382,413.7929382,423.7929382,425.7929382,416.7929382,415.7929382,404.7929382,406.7929382,412.7929382,410.7929382,410.7929382,401.7929382,406.7929382,412.7929382,399.7929382,369.7929382
139,6/22/2014,74.5,49.5,342.7929382,319.7929382,311.7929382,305.7929382,304.7929382,302.7929382,316.7929382,337.7929382,365.7929382,393.7929382,409.7929382,405.7929382,417.7929382,409.7929382,405.7929382,414.7929382,413.7929382,421.7929382,428.7929382,423.7929382,424.7929382,431.7929382,411.7929382,372.7929382
139,6/23/2014,76.5,53.5,337.7929382,321.7929382,313.7929382,308.7929382,322.7929382,338.7929382,385.7929382,420.7929382,446.7929382,461.7929688,487.7929688,498.7929688,504.7929688,505.7929688,507.7929688,495.7929688,488.7929688,475.7929688,466.7929688,464.7929688,456.7929077,467.7929688,424.7929382,381.7929382
139,6/24/2014,74.5,57,355.7929382,335.7929382,324.7929382,322.7929382,334.7929382,361.7929382,396.7929382,427.7929382,444.7929382,468.7929688,473.7929688,485.7929688,493.7929688,489.7929688,491.7929688,489.7929688,488.7929688,487.7929688,483.7929688,475.7929688,465.7929688,475.7929688,447.7929382,404.7929382
139,6/25/2014,77.5,57.5,361.7929382,344.7929382,334.7929382,329.7929382,338.7929382,355.7929382,392.7929382,427.7929382,457.7929077,464.7929688,486.7929688,493.7929688,506.7929688,509.7929688,506.7929688,504.7929688,504.7929688,495.7929688,490.7929688,478.7929688,464.7929688,482.7929688,448.7929382,407.7929382
139,6/26/2014,72.5,58,374.7929382,353.7929382,332.7929382,338.7929382,348.7929382,362.7929382,395.7929382,434.7929382,447.7929382,469.7929688,478.7929688,488.7929688,491.7929688,491.7929688,482.7929688,479.7929688,466.7929688,464.7929688,459.7929688,458.7929688,450.7929077,457.7929688,426.7929382,387.7929382
139,6/27/2014,72.5,55,357.7929382,333.7929382,332.7929382,327.7929382,333.7929382,364.7929382,395.7929382,427.7929382,456.7929077,471.7929688,478.7929688,494.7929688,487.7929688,482.7929688,475.7929688,469.7929688,458.7929688,453.7929077,445.7929382,433.7929382,432.7929382,441.7929382,410.7929382,388.7929382
139,6/28/2014,67.5,56,351.7929382,338.7929382,322.7929382,318.7929382,319.7929382,326.7929382,326.7929382,353.7929382,386.7929382,412.7929382,425.7929382,432.7929382,435.7929382,419.7929382,421.7929382,415.7929382,416.7929382,415.7929382,413.7929382,410.7929382,410.7929382,414.7929382,402.7929382,375.7929382
139,6/29/2014,68,55.5,343.7929382,327.7929382,320.7929382,307.7929382,312.7929382,303.7929382,320.7929382,333.7929382,374.7929382,399.7929382,409.7929382,422.7929382,421.7929382,416.7929382,410.7929382,415.7929382,417.7929382,427.7929382,422.7929382,425.7929382,418.7929382,428.7929382,413.7929382,377.7929382
139,6/30/2014,74,53,342.7929382,327.7929382,315.7929382,322.7929382,332.7929382,352.7929382,395.7929382,430.7929382,460.7929688,462.7929688,477.7929688,480.7929688,487.7929688,491.7929688,488.7929688,488.7929688,480.7929688,481.7929688,477.7929688,468.7929688,463.7929688,470.7929688,441.7929382,399.7929382
139,7/1/2014,88,58,366.5315857,344.5315857,331.5315857,328.5315857,332.5315857,355.5315857,394.5315857,428.5315857,457.5315552,478.5315552,486.5315552,505.5315552,512.5315552,516.5315552,527.5315552,525.5315552,525.5315552,533.5315552,522.5315552,521.5315552,507.5315552,508.5315552,482.5315552,439.5315857
139,7/2/2014,84,61,397.5315857,372.5315857,357.5315857,347.5315857,354.5315857,384.5315857,400.5315857,440.5315857,463.5315552,481.5315552,492.5315552,500.5315552,510.5315552,510.5315552,523.5315552,527.5315552,514.5315552,508.5315552,503.5315552,487.5315552,475.5315552,471.5315552,453.5315552,409.5315857
139,7/3/2014,76,57,371.5315857,351.5315857,333.5315857,330.5315857,344.5315857,362.5315857,384.5315857,418.5315857,441.5315857,452.5315552,465.5315552,472.5315552,470.5315552,472.5315552,459.5315552,462.5315552,450.5315552,450.5315552,447.5316162,437.5315857,432.5315857,431.5315857,427.5315857,387.5315857
139,7/4/2014,73.5,53.5,362.5315857,338.5315857,321.5315857,310.5315857,308.5315857,312.5315857,316.5315857,337.5315857,366.5315857,401.5315857,423.5315857,425.5315857,424.5315857,418.5315857,413.5315857,408.5315857,401.5315857,391.5315857,374.5315857,363.5315857,357.5315857,358.5315857,355.5315857,348.5315857
139,7/5/2014,74.5,56.5,329.5315857,316.5315857,306.5315857,291.5315857,298.5315857,295.5315857,295.5315857,309.5315857,343.5315857,368.5315857,392.5315857,407.5315857,418.5315857,420.5315857,416.5315857,416.5315857,415.5315857,424.5315857,411.5315857,408.5315857,400.5315857,419.5315857,404.5315857,366.5315857
139,7/6/2014,83.5,58,339.5315857,319.5315857,312.5315857,302.5315857,300.5315857,295.5315857,300.5315857,317.5315857,345.5315857,385.5315857,409.5315857,427.5315857,436.5315857,442.5315857,448.5316162,454.5315552,459.5315552,466.5315552,473.5315552,466.5315552,458.5315552,468.5315552,447.5315857,401.5315857
139,7/7/2014,81.5,62.5,367.5315857,339.5315857,325.5315857,331.5315857,335.5315857,366.5315857,389.5315857,436.5315857,460.5315552,481.5315552,491.5315552,501.5315552,517.5315552,519.5315552,520.5315552,518.5315552,524.5315552,521.5315552,523.5315552,510.5315552,495.5315552,503.5315552,472.5315552,422.5315857
139,7/8/2014,83,59.5,387.5315857,364.5315857,349.5315857,338.5315857,351.5315857,365.5315857,399.5315857,440.5315857,470.5315552,495.5315552,516.5315552,522.5315552,539.5315552,540.5315552,545.5315552,544.5315552,536.5315552,543.5315552,527.5315552,522.5315552,509.5315552,513.5315552,486.5315552,434.5315857
139,7/9/2014,80.5,57.5,392.5315857,368.5315857,351.5315857,345.5315857,347.5315857,367.5315857,407.5315857,438.5315857,457.5315552,475.5315552,490.5315552,507.5315552,507.5315552,525.5315552,527.5315552,530.5315552,529.5315552,530.5315552,512.5315552,516.5315552,498.5315552,494.5315552,472.5315552,418.5315857
139,7/10/2014,80.5,55,383.5315857,359.5315857,343.5315857,338.5315857,345.5315857,364.5315857,400.5315857,434.5315857,457.5315552,472.5315552,480.5315552,493.5315552,503.5315552,521.5315552,528.5315552,529.5315552,526.5315552,524.5315552,523.5315552,506.5315552,499.5315552,498.5315552,470.5315552,428.5315857
139,7/11/2014,84.5,58,379.5315857,362.5315857,350.5315857,344.5315857,349.5315857,361.5315857,399.5315857,435.5315857,468.5315552,492.5315552,509.5315552,524.5315552,533.5315552,542.5315552,539.5315552,543.5315552,544.5315552,535.5315552,529.5315552,514.5315552,499.5315552,505.5315552,477.5315552,446.5315857
139,7/12/2014,87,61,398.5315857,373.5315857,355.5315857,340.5315857,341.5315857,335.5315857,351.5315857,370.5315857,412.5315857,441.5315857,461.5315552,486.5315552,487.5315552,492.5315552,496.5315552,491.5315552,504.5315552,504.5315552,495.5315552,494.5315552,477.5315552,491.5315552,467.5315552,428.5315857
139,7/13/2014,84.5,60,392.5315857,368.5315857,347.5315857,337.5315857,338.5315857,326.5315857,331.5315857,354.5315857,395.5315857,426.5315857,453.5315552,470.5315552,469.5315552,466.5315552,480.5315552,475.5315552,484.5315552,482.5315552,489.5315552,482.5315552,479.5315552,486.5315552,454.5315552,401.5315857
139,7/14/2014,79,60,376.5315857,354.5315857,343.5315857,345.5315857,349.5315857,371.5315857,401.5315857,437.5315857,459.5315552,483.5315552,480.5315552,505.5315552,517.5315552,522.5315552,531.5315552,530.5315552,534.5315552,532.5315552,530.5315552,514.5315552,503.5315552,507.5315552,474.5315552,427.5315857
139,7/15/2014,83,56,384.5315857,360.5315857,349.5315857,340.5315857,349.5315857,375.5315857,409.5315857,433.5315857,450.5315552,464.5315552,480.5315552,502.5315552,521.5315552,528.5315552,540.5315552,544.5315552,554.5315552,541.5315552,547.5315552,528.5315552,515.5315552,518.5315552,484.5315552,435.5315857
139,7/16/2014,87,58,394.5315857,369.5315857,355.5315857,352.5315857,354.5315857,370.5315857,407.5315857,447.5315857,477.5315552,497.5315552,518.5315552,537.5315552,541.5315552,558.5315552,570.5315552,563.5315552,569.5315552,567.5315552,556.5315552,538.5315552,516.5315552,523.5315552,483.5315552,431.5315857
139,7/17/2014,82.5,57,390.5315857,357.5315857,351.5315857,348.5315857,352.5315857,376.5315857,398.5315857,436.5315857,453.5315552,467.5315552,476.5315552,491.5315552,509.5315552,499.5315552,513.5315552,506.5315552,513.5315552,507.5315552,507.5315552,482.5315552,479.5315552,477.5315552,448.5315857,400.5315857
139,7/18/2014,77,53.5,367.5315857,346.5315857,341.5315857,325.5315857,342.5315857,358.5315857,386.5315857,427.5315857,446.5315857,460.5315552,470.5315552,483.5315552,479.5315552,487.5315552,481.5315552,485.5315552,480.5315552,476.5315552,472.5315552,461.5315552,457.5315552,467.5315552,440.5315857,404.5315857
139,7/19/2014,77.5,59,366.5315857,346.5315857,330.5315857,323.5315857,328.5315857,328.5315857,335.5315857,354.5315857,386.5315857,406.5315857,438.5315857,450.5316162,458.5315552,464.5315552,458.5315552,461.5315552,462.5315552,459.5315552,447.5315857,439.5315857,440.5315857,441.5315857,426.5315857,389.5315857
139,7/20/2014,73,59,361.5315857,342.5315857,324.5315857,318.5315857,312.5315857,313.5315857,309.5315857,321.5315857,356.5315857,385.5315857,399.5315857,407.5315857,407.5315857,401.5315857,402.5315857,397.5315857,403.5315857,409.5315857,404.5315857,410.5315857,416.5315857,426.5315857,399.5315857,358.5315857
139,7/21/2014,73,55.5,334.5315857,315.5315857,313.5315857,309.5315857,322.5315857,351.5315857,381.5315857,414.5315857,442.5315857,453.5315552,476.5315552,488.5315552,497.5315552,499.5315552,497.5315552,501.5315552,488.5315552,496.5315552,483.5315552,477.5315552,468.5315552,472.5315552,444.5315857,398.5315857
139,7/22/2014,72.5,57.5,361.5315857,343.5315857,334.5315857,324.5315857,340.5315857,367.5315857,395.5315857,421.5315857,444.5315857,461.5315552,466.5315552,476.5315552,475.5315552,483.5315552,470.5315552,471.5315552,465.5315552,467.5315552,461.5315552,463.5315552,454.5315552,471.5315552,435.5315857,398.5315857
139,7/23/2014,69,57.5,361.5315857,348.5315857,333.5315857,335.5315857,343.5315857,372.5315857,408.5315857,443.5315857,457.5315552,479.5315552,482.5315552,492.5315552,497.5315552,488.5315552,477.5315552,483.5315552,470.5315552,477.5315552,462.5315552,454.5315552,455.5315552,469.5315552,428.5315857,392.5315857
139,7/24/2014,69.5,56,360.5315857,340.5315857,336.5315857,330.5315857,342.5315857,373.5315857,403.5315857,433.5315857,460.5315552,474.5315552,478.5315552,485.5315552,492.5315552,487.5315552,488.5315552,472.5315552,475.5315552,462.5315552,452.5315552,450.5316162,444.5315857,460.5315552,428.5315857,388.5315857
139,7/25/2014,72.5,52,361.5315857,343.5315857,327.5315857,325.5315857,337.5315857,364.5315857,401.5315857,426.5315857,452.5315552,466.5315552,470.5315552,480.5315552,475.5315552,485.5315552,483.5315552,480.5315552,471.5315552,473.5315552,457.5315552,449.5315552,441.5315857,457.5315552,429.5315857,387.5315857
139,7/26/2014,77,54,359.5315857,333.5315857,329.5315857,322.5315857,313.5315857,320.5315857,327.5315857,356.5315857,385.5315857,408.5315857,426.5315857,430.5315857,431.5315857,432.5315857,432.5315857,435.5315857,440.5315857,441.5315857,441.5315857,434.5315857,427.5315857,438.5315857,419.5315857,382.5315857
139,7/27/2014,79.5,56.5,358.5315857,329.5315857,316.5315857,309.5315857,310.5315857,306.5315857,305.5315857,330.5315857,366.5315857,395.5315857,416.5315857,425.5315857,436.5315857,434.5315857,439.5315857,446.5315857,453.5315552,460.5315552,465.5315552,461.5315552,452.5315552,464.5315552,436.5315857,388.5315857
139,7/28/2014,83.5,58,354.5315857,337.5315857,323.5315857,322.5315857,335.5315857,363.5315857,388.5315857,420.5315857,455.5315552,479.5315552,497.5315552,516.5315552,531.5315552,543.5315552,546.5315552,545.5315552,553.5315552,543.5315552,534.5315552,523.5315552,511.5315552,517.5315552,470.5315552,425.5315857
139,7/29/2014,84,57.5,381.5315857,360.5315857,348.5315857,343.5315857,349.5315857,374.5315857,404.5315857,440.5315857,469.5315552,490.5315552,504.5315552,526.5315552,536.5315552,544.5315552,544.5315552,551.5315552,544.5315552,550.5315552,539.5315552,517.5315552,506.5315552,519.5315552,471.5315552,421.5315857
139,7/30/2014,83.5,57,382.5315857,367.5315857,349.5315857,346.5315857,353.5315857,383.5315857,408.5315857,442.5315857,479.5315552,476.5315552,499.5315552,515.5315552,530.5315552,530.5315552,542.5315552,546.5315552,545.5315552,547.5315552,527.5315552,518.5315552,504.5315552,509.5315552,474.5315552,423.5315857
139,7/31/2014,83.5,58,385.5315857,363.5315857,351.5315857,342.5315857,353.5315857,376.5315857,401.5315857,438.5315857,475.5315552,480.5315552,514.5315552,519.5315552,529.5315552,544.5315552,547.5315552,547.5315552,546.5315552,545.5315552,527.5315552,516.5315552,509.5315552,513.5315552,477.5315552,426.5315857
139,8/1/2014,81.5,59.5,383.776947,370.776947,356.776947,344.776947,352.776947,376.776947,404.776947,438.776947,468.7768555,480.7768555,499.7768555,505.7768555,508.7768555,511.7768555,504.7768555,505.7768555,512.7768555,509.7768555,505.7768555,489.7768555,487.7768555,490.7768555,454.7769165,415.776947
139,8/2/2014,84,59,385.776947,359.776947,340.776947,332.776947,333.776947,333.776947,339.776947,368.776947,398.776947,429.776947,442.776947,463.7768555,460.7768555,471.7768555,465.7768555,472.7768555,476.7768555,486.7768555,475.7768555,474.7768555,465.7768555,477.7768555,442.776947,406.776947
139,8/3/2014,85.5,59,373.776947,347.776947,339.776947,325.776947,320.776947,322.776947,321.776947,341.776947,378.776947,412.776947,426.776947,448.776947,460.7769165,463.7768555,471.7768555,475.7768555,483.7768555,494.7768555,492.7768555,486.7768555,490.7768555,496.7768555,463.7768555,415.776947
139,8/4/2014,89,60,375.776947,360.776947,342.776947,338.776947,348.776947,380.776947,407.776947,440.776947,480.7768555,499.7768555,524.7768555,538.7768555,551.7768555,567.7768555,567.7768555,574.7768555,579.7768555,567.7768555,558.7768555,545.7768555,538.7768555,535.7768555,489.7768555,435.776947
139,8/5/2014,77.5,57,397.776947,371.776947,349.776947,353.776947,354.776947,379.776947,407.776947,435.776947,448.776947,468.7768555,473.7768555,486.7768555,492.7768555,499.7768555,508.7768555,508.7768555,510.7768555,516.7768555,508.7768555,499.7768555,492.7768555,508.7768555,459.7768555,412.776947
139,8/6/2014,79.5,60,376.776947,354.776947,345.776947,342.776947,349.776947,375.776947,405.776947,435.776947,458.7769165,472.7768555,488.7768555,498.7768555,506.7768555,520.7768555,524.7768555,525.7768555,533.7768555,526.7768555,519.7768555,510.7768555,504.7768555,506.7768555,463.7768555,412.776947
